init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;55920;49130;44380;37400;39890;47820;53830;35500;80810;60820;55230;72050;54600;48960;61480;43200;69210;50830;63020;43830;32370;71140;79770;82310;27860;54050;64290;43940;39730;43970;47340;34050;47500;54360;44380;72410;87230;61120;69810;92750;20750;55240;49640;50450;50730;54400;60790;36330;41980;93000;70080;33920;37390;36750;105800;114500;36480;41610;46420;65990;77320;47520;70710;47200;69660;62040;90780;72680;100100;11860;60050;67210;57950;78650;63690;73450;48370;55170;73390;67860;54420;33000;35200;29880;41130;39350;50890;60820;44470;59190;30540;44930;25660;32150;35470;48060;33630;32040;42300;39800;50820
NA;45510;87020;36790;31470;55530;55280;48820;65460;34820;55450;50200;55630;40690;45760;74570;75690;42740;50700;38390;46510;70620;87120;41570;52870;55070;48220;59280;82010;68680;36410;37180;44490;50700;50480;30650;73710;42310;73970;41210;59960;44370;30820;48790;69030;40480;35970;90230;48030;34940;74110;97600;26770;31400;8096;47220;38450;61200;32970;80510;82590;39960;40660;75360;122500;62920;53710;10820;58840;100100;62960;57630;11920;60460;105000;47020;40680;64490;49970;55040;53390;71940;34400;32150;34790;50770;34700;46500;53160;47980;29430;74900;43120;46060;25380;52590;37110;55670;39260;63970;51490;40860
NA;35640;33280;60640;28860;68820;31020;29620;40970;44200;53580;53170;60990;79150;55130;45230;55000;46310;56500;89570;79380;43480;60210;67540;47700;41850;45590;81130;92120;43600;66150;50320;47840;47420;101900;54560;38300;37120;34530;78040;55270;71280;62620;72750;49890;44560;55210;30550;56470;37970;41420;63280;37250;37890;78220;35530;68720;49860;34530;43190;88220;60680;44680;42320;65800;54180;66280;43070;54320;54180;36750;66840;37620;55030;83600;54470;34900;53370;72390;72590;66330;71600;70400;42250;65100;50480;52980;44270;80870;44620;44670;38530;41440;33650;50690;40020;56610;83400;37630;33950;77450;30770
NA;38000;47990;41510;46870;25390;67030;42070;62960;73830;35890;35350;12630;72760;65300;34430;53950;39500;46850;82040;58770;91430;49000;65980;46000;44860;31310;47540;30740;46420;39570;80550;57530;78870;49900;30270;58080;42690;57120;46810;59140;48290;48900;59570;104800;43180;32950;47830;41800;50260;36680;56710;35890;11900;37930;57580;49030;53990;44470;53730;88240;72390;48750;50680;69070;73740;40250;59990;42380;54950;66170;56040;39490;88950;93570;45720;7130;65380;69920;43490;49630;49420;62850;52740;57900;38450;57240;40740;29100;60350;82140;41730;60520;32610;57290;33910;50770;38510;78340;27250;54430;52450
NA;60430;40650;36250;48720;37870;47580;39410;40530;50620;60790;65130;62360;40270;58250;56200;60080;63330;45180;86240;84980;12710;73090;47810;47750;48680;49870;91660;42040;37900;50550;50800;81470;54080;66270;64830;43110;52760;38100;50250;47800;16500;91760;85310;45990;41530;40310;34610;42810;25860;37700;58180;93520;70920;34530;45010;29960;55580;39850;77600;60020;64300;52600;49080;55750;71710;51360;42790;47660;26910;50530;48700;46970;65630;109200;93170;71580;57550;66000;45060;94560;45600;86410;38780;42970;33600;39110;56210;44680;55020;45290;37870;55900;63500;39920;36330;71200;19700;37120;41920;28940;38510
NA;46480;49950;45400;49370;26240;79160;45730;53510;38470;42150;42710;45440;67540;38110;73790;48940;84510;86480;55680;77430;94830;71370;84840;34320;41030;44020;80400;72490;16540;73180;40280;43210;77410;74980;71520;70470;59180;72810;44690;37260;37900;30130;37300;52560;46700;47730;73150;63530;53200;30270;27570;30410;51010;61990;43760;76420;39690;40640;50830;81620;15040;69420;49770;67140;72940;53260;78850;44300;55240;47290;49640;39670;49150;51040;71350;42240;57580;66570;75670;58400;39750;42600;40000;37670;79320;30740;67830;37220;76600;36830;39480;62060;49170;52940;41860;77540;45730;56950;52640;59550;45440
NA;79970;24620;60610;40150;65670;31350;85130;56980;54340;10980;46690;67190;37640;39350;83020;39180;61110;50950;71980;64970;58850;20440;46470;69140;34230;46520;74350;55500;58760;30320;43270;37680;38910;43800;9156;49020;46310;38620;44980;102300;45180;40900;61630;26090;56360;43530;47170;64160;29010;36310;32200;31620;66320;81800;17600;60240;48930;33590;67650;71360;47260;46850;74920;52540;38870;50150;43220;69510;69870;57510;57310;64570;56400;67280;41030;65270;50380;37100;39080;63140;83690;81220;47170;39410;48240;25770;45570;34730;47530;38310;50030;30230;41460;64310;34830;23470;36990;38550;34780;40160;87990
NA;35290;80940;64840;23570;30030;36770;63020;28390;52710;45650;36980;30570;49760;51420;56370;90460;41980;72610;66760;42850;74060;48790;110600;47500;40270;49990;36950;81760;47460;44090;39510;47930;77830;94840;52860;39210;35220;56880;59650;59410;57450;66810;52760;44510;50610;51970;60610;55890;47490;46090;50980;55210;87690;40800;31390;87410;73660;54020;46330;71000;40820;53360;69470;56710;88520;76540;52360;58560;86150;71540;76600;60900;57430;56700;53470;78100;78130;65360;58140;55670;63590;42370;43450;124500;38730;55940;58700;45610;37760;62180;54470;46200;31340;67710;31590;71700;48340;34400;78580;50150;53140
NA;32210;52110;34380;35740;63200;59680;51170;38700;41150;11010;40390;69180;44020;70810;53300;57780;44930;74210;61940;83750;11990;51370;64830;106300;43930;48270;63160;58470;56820;81400;55990;32170;50180;57950;44590;32300;43530;43660;75760;77730;43760;23500;29250;64980;46370;34040;68520;37570;47950;37630;45360;82780;26370;84270;27740;83170;46120;47380;73550;46920;69460;89200;33080;43350;83090;64950;56020;51940;64310;36500;103600;63010;44970;48230;56020;50340;79340;51650;40140;72820;40450;95040;58050;57970;29200;71150;52990;29150;41870;42060;42390;32600;87350;24350;32880;29980;29070;48120;76860;75310;29490
NA;90100;64770;70070;29800;32010;31170;34160;36910;30560;39920;59630;42990;60700;42030;51600;55090;50540;48510;48570;65490;33050;80850;40770;73900;40380;39990;51990;75620;64550;59990;78540;29330;53300;50690;49770;48120;29560;63660;44280;52220;64900;59030;66900;34060;60890;49400;77960;25830;57380;27160;14420;57210;29780;70360;37220;45100;65160;72610;43230;43790;40220;75040;60780;48050;83300;53470;55010;50450;51440;59800;53950;41080;59050;61620;42230;59660;53080;70160;43220;58360;85390;37510;75320;11650;38040;29020;63140;36430;56710;102900;54950;48090;75240;40740;34220;29480;25310;37570;38100;38070;39930
NA;58240;73770;42500;37880;73920;41110;77230;83820;57050;54440;56020;63720;56450;65740;45650;50670;50920;50060;68920;96840;88840;88150;103700;92180;45230;33300;43970;44540;66600;40410;66350;55370;49120;63370;37560;43950;47520;29860;54230;53250;49340;31010;74760;58660;35440;49060;46850;39960;39030;49580;39970;43690;32790;49340;70130;8703;58880;43250;39360;49220;73720;29280;52090;62030;57550;53020;76430;82960;19880;43570;54140;64440;77340;38560;74110;66300;46790;111600;54800;42520;55170;69670;35110;11170;56960;63170;54810;28770;63530;39060;41060;40640;44890;29600;28960;84980;30680;45210;45640;21140;56080
NA;53790;37920;82500;53020;32000;43200;50590;47560;37670;75310;57550;42330;43980;48570;45230;59280;31820;49440;98770;88770;42210;53830;51080;46220;81290;35900;38260;63480;18140;25720;41490;51230;54250;50940;45610;64930;58220;58750;46430;36240;64080;43100;42200;32290;63850;41390;30430;52510;22990;41160;38900;75220;39560;41380;34300;35730;43670;45600;54540;56290;38960;57710;43330;56960;86950;69160;56290;70550;57080;59980;48180;50280;45750;47540;71370;35780;41460;38800;87150;52050;41100;23090;42830;106800;61400;14980;49500;41230;44820;41200;32850;90420;35990;75910;62470;68870;51320;50700;39240;77590;46650
NA;42470;26110;40290;56140;44630;73220;40900;31250;75200;47930;46470;47640;97380;55920;43000;54500;38930;55430;42960;51460;67310;62040;70000;52090;87590;36230;46420;41260;33780;89650;43550;42830;78490;44170;119400;67560;85100;47910;44730;53260;38760;52360;99390;40970;32280;82050;34830;51400;46790;28950;27730;28620;41390;62460;49930;71420;32690;58740;50660;77310;56450;49880;63380;62810;55140;85090;94050;73980;42570;61680;41570;50410;32380;68160;57690;45230;36120;45670;34870;40170;65110;38210;37030;35650;35810;42280;34310;39810;47070;41950;91230;33250;60270;48070;44990;49290;43710;99580;32400;39530;48000
NA;35380;68770;55580;55420;31750;43020;37730;82310;27900;65500;52140;41550;86080;82060;55120;87790;55290;70380;47270;39510;62450;50710;88230;81750;43540;83450;53180;87640;65240;88380;47980;38920;45240;67440;71400;49080;56240;35760;63290;42530;52660;40700;60060;50350;31030;54890;34230;60510;53980;35070;61080;54110;26300;69260;38370;36960;50730;83350;52510;57580;63260;56130;35620;49910;96830;65670;60930;63120;48710;54470;75510;83270;100300;40830;51850;134700;41720;57430;35080;82510;85940;46020;37500;59000;81250;90390;61170;48850;45810;27170;39910;65190;65810;61970;23640;64570;42490;38060;38500;33160;51880
NA;34210;57230;27870;60730;35940;23160;66450;29100;29930;48450;119300;39700;63220;71230;56800;34320;72470;37480;12200;46770;80800;34070;39000;32000;47640;43310;48720;52820;26210;41010;54340;43370;37280;34510;67790;45950;74490;38640;53990;45760;49550;34670;42380;39630;69610;70150;87990;36030;57730;37450;94170;83970;44280;50720;31220;48010;47590;60380;52120;76540;48390;77600;83900;52270;47190;68690;39860;44200;47500;66720;42850;45530;18540;54090;96810;59690;42280;61800;55170;42370;82830;81680;72060;72690;48410;41290;43940;35540;66010;56490;40320;76590;71970;92060;33420;93310;70590;35790;61710;29000;46750
NA;27720;31880;45820;42790;55780;74670;25980;30860;61270;39650;69610;33710;38370;42160;41460;49150;43930;51470;75100;87110;54000;55490;82790;75660;88530;48890;50030;57600;55990;59330;33950;67600;39520;68490;45360;42090;63970;87540;40360;80670;54190;74170;48270;49470;45360;54740;45010;34520;63290;17280;32490;33210;31770;64100;34600;52630;34730;59260;46210;49420;55550;42290;64950;51940;41990;48630;95890;55380;49350;8897;48330;40060;80740;54020;59700;51530;85920;37560;45780;37660;58730;43350;51300;75800;45400;63890;38320;38080;40070;58090;50890;37640;80320;82280;30840;20740;51220;54640;59860;37870;55110
NA;48980;65250;50840;55470;54410;32360;84700;40470;26190;41760;30690;56770;70610;33850;60740;31110;61190;61740;86420;53980;44860;33370;98540;37840;66350;87190;46250;76580;59260;45680;53830;65780;51030;98120;59440;45700;55160;54280;64680;14070;17120;64880;26460;79710;32550;42180;39530;51760;56420;35120;79560;50470;34650;46140;55710;40580;58440;59250;47090;44150;42200;37780;37560;43940;73050;48510;88400;70460;69290;54210;66760;67630;56600;43400;116000;50530;38600;42430;49920;67800;70240;45320;49200;48140;49580;46870;57570;39970;43280;54450;76790;38240;50770;67920;33880;42770;102900;67700;77280;66830;52540
NA;60730;52660;78980;29020;35270;71920;27530;62570;44240;26180;44520;58840;60130;40690;60750;56820;55440;53390;103300;50370;60270;36100;86330;76540;41820;94190;49820;39920;43610;83830;51920;74470;70040;49740;55250;47740;61940;65920;63450;55000;86910;33920;36070;36620;39590;50670;80330;73030;32620;67120;71440;38530;35060;30810;34790;44150;83240;64520;40050;48930;40530;55010;66890;80050;37420;86040;45930;59020;73900;45990;65140;52620;45320;46770;38550;35260;77400;52900;29120;104100;81240;47060;71720;49560;37500;45250;38320;99420;33400;36410;48380;57570;50830;68990;67330;32060;36070;34270;99230;71070;59750
NA;49050;36760;36840;32070;33930;35910;44210;38570;69670;46310;57840;88460;53560;33210;47450;48840;42750;53120;47040;46550;39250;42370;67450;93540;33900;47100;71560;68870;40520;35080;61870;41520;62620;77930;87550;46980;48970;41480;62160;67730;32940;50310;54200;61940;76600;23500;32400;24040;41200;64480;52030;38260;42090;58290;34940;62650;47870;77370;42210;57440;33780;52490;63100;45000;106100;52830;72470;39220;46140;52440;45460;73430;79130;73650;73880;41220;99940;57980;79460;55720;49340;37720;45500;29420;41640;35460;63210;37920;54540;47540;49190;57400;47310;65150;22810;67310;37540;33240;38760;45640;33170
NA;85380;29920;32500;38690;45890;32040;69400;82060;51680;65750;55280;38040;11760;55340;53830;71520;53250;44420;100800;82290;50230;48450;98850;114600;60470;64230;98480;55720;45990;70770;41710;42380;34180;29440;36900;81840;44190;82740;49370;74540;37310;56200;43630;57400;71990;66880;64490;44710;46830;41020;30570;38500;60090;35240;88180;41970;61720;45480;50390;70340;48960;43130;68050;43790;80720;39130;51580;45550;38300;80910;54260;65150;47670;32910;58450;44250;45080;43500;40130;102100;44840;34440;32790;74270;37560;34780;85610;59730;47980;38410;86930;27320;66030;57150;54950;69790;36770;65970;89630;55770;59790
NA;79220;40730;30040;52130;39020;33810;66540;39280;23380;40370;42280;34080;94640;80750;50470;103600;41900;48990;36160;85160;97200;48100;86420;84790;38470;61770;68960;39350;48960;45660;46990;31240;63040;84380;66680;42850;45790;41070;120400;25610;49030;12930;65190;76940;14380;89990;48630;37590;45170;57720;50180;34660;47420;63620;68490;81390;56790;50510;79880;46490;84980;49100;59330;42020;71460;94160;55980;52520;50950;80840;43540;53660;90460;50270;63030;52910;66090;40740;68700;62910;45470;48800;37790;71770;59750;49380;38190;71660;63580;37080;55870;44750;41660;56730;46150;31390;50760;52550;55810;51960;58620
NA;48330;41160;39600;43960;23870;35720;22490;36540;46330;42970;50770;65810;61220;49490;66010;61040;51090;13390;53660;86420;92700;82450;69590;47770;28270;41380;37610;39910;49780;38390;39390;38000;81650;41880;43760;40510;69260;35760;36060;61840;70700;45160;68520;35240;51730;46620;31750;33950;72840;30160;74350;34090;39140;31660;83210;40910;54930;45390;51860;68530;36600;69080;50650;38530;49870;56470;56350;65560;81770;45060;61010;54010;64480;64570;38850;33440;66210;84500;41230;73050;48570;58650;45280;59440;17580;50350;26230;44930;43080;34480;60220;35800;82770;69100;20150;41650;53530;57500;33710;52170;20460
NA;56800;67570;83620;36000;47580;37920;60700;42170;51950;55090;28260;53140;32550;48810;45790;57900;39410;33210;85070;47330;53830;49500;42400;63130;50030;52630;65870;35910;89590;37400;61410;46710;66960;45650;52330;45240;57950;48500;58510;83200;36320;45410;16770;50500;42370;19620;57520;33470;43730;58110;38250;87580;49570;41400;64390;54060;72000;34400;72400;65520;13640;80280;40950;55740;46170;85080;104500;34040;54920;117400;42410;43960;37210;52210;59230;50980;56660;75340;39780;41830;86380;52430;47350;40870;36500;46920;79670;24990;11850;26740;56220;60650;50240;76870;47200;43100;56240;37000;47500;47920;82090
NA;41730;59900;34180;55920;91590;48840;73350;52200;37010;36450;67120;37790;69740;52570;76450;59640;57550;86860;34030;36730;45140;61160;60150;73290;74530;72680;58680;53590;47720;62410;47230;36240;35790;28650;33490;42980;36050;16450;31930;50770;45260;34290;94710;34120;58230;62740;71050;25770;34450;28970;53520;31790;41000;73810;52550;74680;47760;87850;59950;50820;46380;48390;59010;37340;91750;86080;57970;51400;39270;49840;57650;38590;99730;37640;58830;42790;47780;51890;54280;51740;52110;61590;50040;41260;57410;49740;37500;42320;39320;37770;37500;33120;34780;60250;33930;33520;40340;51270;40810;35930;61290
NA;40700;60610;40330;81360;95200;37530;40220;19860;55440;84760;31120;70040;39220;46550;53640;41550;112700;58380;76990;82900;44460;57300;72640;61580;33700;81590;52390;71590;90310;29940;30200;41350;63010;90120;43120;79060;62270;68180;45630;65020;64170;54430;56580;61400;76180;39640;53840;84990;59700;47280;62680;42790;34300;67370;61030;87980;25180;35040;42240;74160;37120;36790;75130;81830;27760;52870;44440;56150;37920;66460;64270;77870;58210;15060;35320;48560;63820;38590;83220;83320;44090;43080;60520;54790;35420;86880;16660;57620;48670;45660;33930;77160;46080;53580;70730;33840;59140;44530;39010;32480;52360
NA;59750;38800;49620;34540;44510;48370;65480;62750;59900;75020;44060;45010;106100;38010;52800;15800;57790;75180;56800;57790;59760;52090;14360;54720;43540;87210;42090;39410;76380;50510;32040;56750;47780;48740;97980;110000;41520;35850;73880;57620;35250;36710;32820;13380;43400;71050;32370;49170;36510;62130;40180;42080;82890;62730;70290;39740;58600;49630;40820;79360;37310;68300;58280;35430;82260;13000;54020;56110;64350;63640;54300;104400;50090;40380;57630;8102;43290;46870;91980;53560;83720;87070;48140;60320;60540;58210;67210;42390;56420;46760;41290;45730;77390;33790;51110;72330;51040;54260;33040;47740;62800
NA;58930;71790;43010;82340;54270;45770;42570;62540;49790;31070;67130;53740;49990;52200;77930;89830;69450;50360;38970;44280;43630;45810;41640;19340;81890;63830;37280;80400;37880;48290;51800;40950;42810;51010;45830;46450;48590;53650;69220;41270;28380;51670;50100;43330;48090;53770;71940;58640;22770;67080;35720;23480;51330;87210;40670;78070;101400;62880;47640;73420;40220;44130;75070;90040;56130;7215;51130;61720;45280;53380;33910;55720;66680;92980;71560;53450;47980;37790;66260;32090;85370;76450;42870;46320;69120;52090;65020;31280;46890;55050;62560;44700;71500;80580;41090;29700;47470;41990;43060;58110;52470
NA;50370;73220;50310;65550;75100;34890;38440;39460;35270;46080;49030;41860;27930;89190;46770;49740;41060;99210;93020;50840;82410;57110;27620;67920;41530;11280;58780;79710;45400;40390;98320;88240;63900;81210;58100;115700;49590;51300;34470;53460;51910;68850;45980;54460;40860;62540;36520;45830;30580;36490;27420;32670;72890;30840;57430;68880;41840;96900;45640;59860;59840;48940;42020;68780;75040;13060;15070;34320;56290;85560;91370;83130;57430;67320;62270;54300;77270;55160;85080;83880;74570;56120;43350;40130;37620;49510;58600;38000;41600;47080;60540;110800;33950;54890;40470;58500;55210;44350;75670;34790;52070
NA;49260;70320;49210;54650;49790;40970;30360;48180;89880;36910;49010;40160;39310;54520;53040;81110;52330;52050;58120;100700;87860;25270;87970;82140;59190;39430;50690;38820;81430;81120;81500;39790;106700;63640;54200;42110;43800;48920;45410;85480;13850;67170;81250;47650;70750;32450;42000;42780;44870;74650;33180;47160;29560;97710;29140;59300;65710;20480;53870;53250;50880;65100;76280;58000;38290;45820;45160;83940;57080;64930;87650;46230;20620;58880;39440;56370;48380;32770;44660;45980;48960;50590;52130;43030;34640;61240;73800;65570;35130;36870;60280;63010;52030;44540;37340;26260;40160;38480;53700;44940;48220
NA;35030;44360;53390;50110;31920;63470;38710;29480;42960;27710;47970;50230;54430;46930;94410;54230;41370;45910;86180;60730;36370;64290;39410;33170;104100;75440;53860;30790;81500;74540;51160;66760;63300;35820;71160;45000;85890;80870;61790;41210;41110;94650;32010;51700;64360;62100;54000;38610;45160;23380;35890;36370;43130;39110;75520;75030;84810;47870;54960;28580;67770;65880;60490;68350;52280;58420;49980;52720;46780;55730;51470;46280;102500;76480;62040;68450;52190;70980;45240;55040;79340;55940;45600;61960;45940;38780;56210;68740;45860;42580;65790;47390;39620;43480;44920;38070;32590;28740;40500;32880;36480
NA;48060;24930;28060;33100;80760;35380;45300;45920;31560;23040;82000;51600;43440;33470;54780;49450;97380;81710;56630;51550;46160;62860;53210;39660;53910;102400;35940;43670;44260;53790;54380;50810;42130;43510;48650;45740;57560;42860;48550;79320;54380;58530;58440;48630;59600;47080;42060;79650;27020;68440;12040;29950;31470;82820;80120;37420;35470;40310;64160;39970;49030;58460;42270;40990;45380;46670;50560;50380;111900;71600;25170;56400;53730;55770;61790;56670;75370;51810;35030;44720;76530;42630;51390;60000;53480;66770;44350;59740;34550;41710;42140;29050;38820;48000;35270;30110;12850;25200;31500;49910;48460
NA;28390;30690;21430;103000;23990;47950;60310;30930;67390;48350;68030;40980;51360;49170;83520;48810;45710;71030;49980;59920;76290;104700;67270;42350;96760;34810;41680;65710;37640;48330;52370;79590;49680;61860;93820;34410;41690;58510;27810;100300;19790;45490;48000;31910;37430;40840;79750;36760;85650;81160;27820;48820;37690;56740;71060;80980;48840;68070;52950;96490;71400;75610;29870;12950;63490;57440;46780;75200;53790;40770;74000;72070;70830;80010;77810;47620;39480;70040;46250;39990;71370;42450;44800;69680;46430;38250;72890;64480;66090;33890;32130;50380;35740;54250;34330;45520;35890;34760;43650;47780;54900
NA;41860;36660;43650;33370;72880;45980;43390;47600;39690;37580;34300;33320;78210;40590;41760;72360;60920;42830;92580;63430;56500;47840;101500;57480;68310;73500;46200;37030;85540;83150;39880;43280;39070;34890;53350;46680;48910;72310;35160;59900;40580;84220;60960;10570;71560;40680;41280;46730;37640;43540;54430;53710;40510;41940;42700;31430;35640;39140;58420;83520;69560;39720;57020;47520;46120;51620;59620;69400;32350;57200;92440;61770;57810;34500;49780;48800;59750;61650;41480;76680;41140;39820;41320;43810;33490;41250;63330;35460;51690;50950;32480;70030;64600;49620;26820;63930;37080;28520;47000;51990;48040
NA;71310;80280;48340;74420;26280;35410;63440;67270;87720;34540;50110;48110;34990;45200;43050;75020;82740;52440;66400;75550;87980;66130;44370;41550;42990;45420;39940;73790;46230;63180;75880;42780;47380;53360;65480;87570;73640;85660;53640;46340;34020;35110;35950;48300;100000;49310;47960;58790;32610;27630;45690;42460;57660;59260;50740;37160;42990;37260;77640;13300;32580;82750;43390;90300;49060;92130;59000;46920;66060;42640;53140;51850;76080;52230;54670;9581;74870;58800;72570;33150;107600;41450;88310;91580;43890;50230;34240;30720;67250;23280;73390;35720;61630;33570;34150;40500;31740;40680;53700;51820;29780
NA;39810;82310;59880;41740;47400;35770;64170;53900;69300;37170;18500;39560;37120;54230;73760;59010;48670;88540;42720;44720;30690;46330;89890;37780;44060;42840;41540;44550;46770;44690;68350;54090;78130;44520;30490;58270;63210;41600;34090;43190;48890;39140;77220;42660;75850;47370;41240;61750;41550;36630;60800;39740;61720;67460;61600;33390;43560;49860;84100;41410;44400;90630;93480;60770;49130;40380;63930;71140;38480;79380;14880;56040;41140;44360;68400;64750;38690;43070;62340;72950;49510;51050;50840;43270;44030;27480;46370;66150;75130;48110;24710;40040;50670;57620;73260;36810;34380;40180;49870;63300;45720
NA;30840;47550;30610;38350;76520;35220;39760;90340;29640;87430;50710;41800;53580;40280;53900;39830;69690;57360;64390;72620;45530;49620;75340;38850;78680;86290;47760;42700;46530;52290;39760;40730;101800;52940;84960;78530;53910;90370;52680;50200;12880;52390;28770;38410;40380;43760;47770;30240;38050;41250;59250;47680;91930;67010;61880;44830;31330;70690;43560;41490;46100;80210;38150;52370;58780;47990;50810;60050;41150;89140;96920;67900;62600;119600;84680;46670;68100;49910;67480;33880;41590;80640;51540;45730;32070;53870;42730;46030;48600;34710;40580;45250;45260;29460;37710;39710;68800;31450;67110;70840;53640
NA;38550;50180;45320;32860;42260;29120;30170;33630;40850;43570;44200;54880;51350;56540;49950;44730;48890;37040;74120;84880;76130;52190;66120;51200;71820;94760;53500;12840;97930;50020;56790;79710;44950;46320;64550;81350;26990;73380;12660;74970;80130;57610;37840;42200;46650;56340;45660;65240;31390;32490;57300;45910;76580;33190;41420;37940;47450;50980;44150;54980;51340;34810;27620;93410;74010;125500;54940;40750;57230;84150;49900;61100;56860;43600;37380;80000;45530;46340;79800;49260;76690;51360;74200;89650;77260;53260;73790;44400;72090;66640;42980;45600;39030;35570;45260;74090;107200;45880;40290;54750;38240
NA;36780;30200;69130;35040;35870;31890;39580;28790;40610;35370;50450;58550;43750;103300;59810;73430;52730;54940;72770;84830;85030;34380;67410;93860;35320;89880;106900;40340;36650;64150;39050;51850;40070;110900;51370;62320;46250;53190;99530;110900;50550;57450;59630;97430;31450;38490;32880;66780;38920;60460;55710;42860;53940;42420;29770;45310;38940;77170;40930;32910;82390;45060;39070;49270;31950;45040;38280;48030;43810;45610;61980;67900;58580;41350;49110;61550;33430;56140;34560;39210;36390;68780;73380;44230;38000;41590;25410;36660;49810;74620;35960;59000;99230;48560;49000;25150;53920;35690;67300;34410;66800
NA;62920;38270;56030;41720;46980;20600;32860;42060;74190;32790;24630;29470;82410;49100;60430;52270;75750;52550;74480;77460;72070;68450;63050;84210;45570;70550;64050;53110;45160;92540;71020;42820;38020;33630;47310;61080;44150;46180;35880;99900;32780;41510;44810;36790;44870;43870;64060;25300;44860;35640;34230;39380;48850;60200;40230;39480;66090;97930;89050;79590;71700;80460;96390;52500;43900;49220;58310;87750;70120;88720;90930;83710;60140;104100;40880;46650;36360;38370;47130;76050;50230;53780;33910;89520;45830;75820;55740;48500;65700;9848;30150;54510;36640;70090;47810;28120;60560;32480;35090;62700;37460
NA;73120;29260;91070;68950;51860;25980;81670;39920;39240;50750;43170;46370;96970;59310;55110;74050;69130;48010;46500;52560;87930;47780;27830;84880;53000;66790;56880;79270;38560;46620;54750;54970;43280;39810;53220;48970;52900;49230;57590;40120;41830;48830;76350;45270;66260;52120;54800;39330;49210;29030;31700;30450;25500;55430;76140;29040;72070;58560;40480;51520;74860;36020;87770;60550;106300;73740;65150;47000;83800;32670;61280;41970;70890;48360;53230;46990;47430;43450;107700;59340;57890;65150;38410;43610;40420;40880;47570;64700;81430;42420;30350;48280;76180;58520;75540;22840;35870;59890;39830;51590;73790
NA;63310;42860;41720;38490;44110;57870;38260;48420;17250;54810;22730;70560;74830;38230;54620;82660;47310;30290;88300;72310;62450;98030;69590;108100;51840;56260;99040;31310;71390;74780;90030;55010;57530;37920;49800;45410;40370;77600;46400;84920;12230;59120;35110;47770;39570;37410;37500;39630;86950;62960;62230;48020;44010;73700;45120;30510;47250;48950;73740;49080;64670;66430;49880;58180;62930;71960;40480;106100;66900;87960;64460;81750;69890;57780;70560;37350;52760;73200;45690;27900;44790;62550;29650;59720;44980;75100;50870;62490;7871;45400;32010;43440;43560;75480;40420;66600;43460;48500;32610;52450;55140
NA;41460;39030;31580;38230;55250;68480;41900;91930;71330;77240;42770;55500;55070;70720;72370;82280;55120;52430;56140;68720;37420;45010;61460;56830;33740;78640;46080;30290;74360;41610;72390;68220;53470;37340;44910;41660;22000;41430;87620;71210;53040;70620;65620;51670;42620;38020;44800;52080;42000;42300;7271;49210;56460;32580;77730;48770;66080;58880;78830;53270;61890;58130;38880;47150;79480;49890;48140;56250;58750;87160;50900;41820;28890;119500;40120;34980;62050;53570;40370;50920;66180;44130;60770;64800;8640;40270;54330;53080;42020;76640;32650;37720;36380;82470;92610;38760;71800;46220;30820;55180;58310
NA;33880;40090;36310;55610;33200;39470;32750;33860;32070;57350;10980;53910;49060;74820;54390;40280;36740;44040;54790;67040;88220;42150;31830;54500;41610;55840;37810;63500;78780;84570;48680;43880;49090;71430;37890;50330;57440;54690;68820;43830;45170;42270;36240;50300;49490;41690;84920;47400;53840;55860;57000;50260;29210;47730;54130;66020;75850;50930;62600;67520;85130;47470;52670;48050;55450;66930;44740;66840;67260;43010;73740;72840;70230;40440;42320;92440;40330;44000;69210;70280;44520;62930;45370;33750;38380;33630;38410;41670;41040;36480;65130;34490;46150;22580;55360;24570;65410;33690;39860;14240;24460
NA;63720;55680;34460;63870;65970;73270;43280;81550;36210;83700;79540;33740;42510;49240;45410;57800;43260;53510;98620;50700;41100;55630;73080;39310;59590;53090;111200;78140;47850;13820;34970;57210;75170;50240;38900;45550;68080;48700;47320;77110;40680;50580;81770;37940;32120;46050;57820;37840;33790;98360;35840;33230;68230;52150;69310;49130;79600;66320;36670;44970;68660;29650;37120;58110;43100;42140;46820;62090;67060;45910;54120;37180;44810;60120;70690;42890;43960;57770;42810;74420;34940;62440;51430;70450;64670;53700;40220;70810;43520;47790;40820;73210;37970;103300;51400;44450;83180;53180;30270;50890;41860
