init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;41940;180300;64690;41990;33730;92070;61870;45190;44640;122600;88160;46830;83840;61390;61190;79580;87630;120700;56430;20580;39820;46330;32410;47730;46350;73090;74080;33970;56200;48170;37780;95750;84000;92900;84990;39670;34420;100900;43690;19360;31420;71150;24920;89700;229200;73030;65780;32540;31010;38970;77700;88140;57790;59940;52180;121800;44230;57870;35440;46780;30890;50200;114000;16380;105400;43260;45230;62060;57630;69290;131500;121200;64140;84080;127700;118800;205200;34610;188900;76140;54390;42670;70650;47430;44570;46470;34470;40170;38800;53090;54100;42400;61290;54940;36840;73820;85950;50950;168800;105500;102100
NA;54860;153200;33900;92640;50050;28940;42000;73500;49320;87120;67090;105100;68360;44970;40320;27370;53220;51190;41740;36410;25800;32190;16040;104900;32660;95330;37720;95460;72320;38470;47460;47790;89200;44790;73020;113300;135300;70340;17420;51850;96620;84280;44820;60680;180800;156200;49810;59570;52310;29320;45180;60170;64190;126500;53690;36640;40940;113000;41310;53760;85000;49630;33440;169000;46180;36370;40610;57660;48460;84090;104600;70480;159200;37640;57570;33120;109700;134600;48000;45330;144900;50860;151100;41700;33120;81030;41320;53040;42280;45800;37220;71620;129900;37130;50580;126100;17440;41240;72070;90000;61080
NA;37720;43580;58870;38810;69260;60470;39030;39290;89450;100900;92920;101300;49190;109000;86270;145900;46880;37550;39310;40360;43200;44970;38120;16770;36300;50590;46060;35840;70880;51030;32910;38650;125700;80060;84840;77620;61440;71060;132400;28770;56310;61720;45340;103800;50490;50450;58560;66420;46050;41900;50380;35890;61500;53200;76550;41320;39240;43720;57100;62040;41490;55390;176800;160500;111300;134300;56100;92380;49030;42630;37720;85410;47220;81170;50660;34740;44230;31290;62560;40800;54490;42800;34210;32630;39650;43870;48250;36010;55530;28740;46350;26410;58320;107300;41720;57710;111800;37770;62460;31470;76020
NA;57860;37450;88460;73670;51800;45840;87300;41160;73470;56590;61880;77990;95960;81510;56680;88450;43880;28780;51050;36110;40960;34640;45080;54410;91940;40220;47390;32150;41280;33800;22660;94170;21430;100800;105300;26000;130800;40250;45880;46140;94220;80260;47420;85920;64960;30770;82460;32400;36820;33020;72860;42630;51570;42080;39330;47660;53620;40640;23830;42120;49250;41090;41940;84720;66940;50710;170300;86350;26230;53360;69630;111600;69880;140400;88060;109000;107200;89840;46170;96250;101600;170700;38260;70880;41280;41380;57660;40350;51460;46390;57210;69760;37340;45360;86720;81800;18020;53960;103400;49270;57240
NA;41980;31180;39970;23810;47550;84670;16400;37600;54460;51450;96480;35970;73820;88020;73180;60060;41490;101400;40390;60900;40640;50250;58360;52430;103000;24400;44740;50380;57240;50300;63440;48610;30120;28810;91590;19730;64340;76050;76630;33450;74510;44480;91290;131300;112800;61620;45790;36190;32770;33260;40690;53560;35730;45190;48910;62700;35090;66490;45370;28120;88780;27930;69060;62830;51040;92430;164000;31000;92400;58930;66050;50780;136800;18840;32270;77700;94390;50950;38470;44210;94950;25810;46720;44940;54450;40120;45390;42800;72000;56260;45070;29730;48660;43910;49550;120300;70550;49450;86470;112800;119600
NA;51320;47180;42080;34710;49350;46720;32510;71510;59930;32350;73320;54360;78050;106000;62040;83470;127800;59430;47600;40660;34930;51740;151300;65480;51640;96630;45040;42720;65660;125800;60530;29520;180200;61700;44190;26030;97350;98240;56980;88480;53280;67060;214600;41670;127600;50620;39320;31520;113300;42440;43260;47810;36160;59660;38590;44640;39730;46590;40960;60310;40460;46270;42390;27180;45300;33980;71200;27970;91930;43330;96330;91900;62600;45720;263600;34430;66850;61010;70950;47040;47860;48720;51460;30060;40090;44940;41420;33030;38760;51500;27350;70580;47180;42590;50350;119400;53640;60730;81020;36900;106600
NA;39680;28980;52100;32600;47890;34930;43040;36890;128800;76720;80010;110600;76020;60940;145000;92180;73620;101300;40130;43800;35080;33520;70370;35760;41250;40260;66760;47140;46860;54060;37230;178500;111700;87230;53970;21000;98770;92210;55050;130300;95670;62380;94890;71630;116300;41870;51240;135900;37720;67000;49650;42820;40250;45160;70900;30310;44940;41130;50460;40780;12550;40100;104100;36180;79790;84080;85030;173500;118500;145200;73950;74320;88200;34650;96340;137800;51660;179200;114100;52880;200500;47500;25900;51680;60060;44440;49470;66890;67340;46120;74420;47620;39800;34770;83090;69830;42210;52460;90870;132700;84270
NA;39620;45430;43730;97650;115900;298100;97120;69940;61170;62640;50100;42430;115200;101600;106200;46520;35930;179700;127500;38360;40350;48000;50700;55410;49730;44240;63680;45300;43960;33030;61750;26910;73210;72040;46610;40670;161600;38310;65540;42980;42520;54910;82940;297600;62250;91580;45830;53380;44010;38700;152800;27200;93170;29850;45040;34050;36490;80410;44540;40990;53780;21300;41380;45980;148800;75210;59000;112800;90870;133300;82710;38970;76990;145000;80770;95550;61320;40220;61780;44730;218400;52430;35540;54520;44480;172100;46840;43810;45370;46820;67070;56400;75920;45870;40810;151200;91490;37420;144700;89470;45670
NA;39440;44390;121700;200000;86060;40980;48650;193800;18100;67020;68000;54810;83920;92410;91380;73230;30240;47530;30860;35380;44720;43040;38440;175400;82730;35880;44450;42120;43900;44730;26460;124700;44290;60450;112500;71280;48530;118800;81780;37740;36400;66700;166000;36180;123200;122000;80130;38560;99180;58400;50560;26160;43760;43630;37420;45220;88140;194800;54640;53510;71530;49450;59580;207200;80210;99240;54920;163300;107000;130300;124100;86680;108900;65930;47830;64440;42410;28040;143500;49830;115600;38850;40980;41180;36140;44950;56760;57740;57270;72560;79570;37530;50120;35790;103400;54950;78000;58070;23920;192200;77060
NA;49040;44670;60200;37140;106400;48770;40620;109800;35420;93050;38280;107800;28440;100000;46290;101500;25260;82440;193300;44460;28360;36450;46430;75350;44980;29760;38290;61910;40430;48960;37150;45990;38710;180700;178700;89720;64340;147500;73590;88340;55450;115600;39540;58860;57740;56320;111800;85790;43360;69330;46550;34760;56130;40660;28740;36290;64600;25790;38130;40500;36810;62380;53940;39900;69080;171100;87740;68960;62140;46820;55210;85350;82370;131200;37230;131000;51730;24680;37150;48220;88780;41430;35440;153700;36720;25400;52980;38950;39090;51460;38860;52280;36830;60900;50500;47760;71670;50560;111700;48590;70030
NA;70960;38850;84970;40730;40700;38880;70520;49490;138800;159500;177700;52300;21420;116900;46270;61390;45030;33770;39580;26500;37040;32950;108800;44630;64110;40520;28850;51620;51230;42140;88970;48150;55560;93290;243000;97150;40910;89740;50680;71600;88760;111200;36890;24630;125300;56900;66990;39860;37520;38260;55180;24770;24510;42760;48230;95830;46930;68370;43770;64330;133000;47720;73660;20020;62020;96620;67810;173200;61790;38590;40550;74480;36700;173900;68640;56150;71880;35110;47010;41000;62680;58460;67030;37180;50270;34810;62320;51360;60570;86140;33780;50720;54030;53680;33320;40130;51260;52230;44290;67400;34400
NA;42820;44870;68240;59910;123600;221500;44210;75370;37760;55810;134200;129400;108700;98710;92980;76720;39820;52240;51640;75590;24100;40030;40990;32460;45000;32510;39360;36760;38890;42960;42790;88170;90720;50880;40930;64520;69960;118600;27700;83920;69080;83650;96080;36400;49830;126100;80050;47170;36840;48830;131700;90450;35570;30090;40540;58530;44230;42540;36060;48250;25930;75440;45580;78450;70880;77680;43720;82930;107400;78470;37090;30420;155300;115000;176300;32100;44450;47010;192700;37710;50970;41790;41360;72210;38280;41310;47530;54560;41870;114500;57930;46600;56650;34610;226400;143500;29110;45560;101100;59960;113300
NA;42790;75200;55130;39020;123600;130100;86070;103400;82910;75130;80980;117600;22900;60590;73790;66350;81870;73110;40990;31480;47990;41480;38770;56470;49820;15130;39950;53440;48310;43360;49710;152300;37390;60330;23130;35760;103300;85310;92030;103500;81590;109100;96140;101700;117500;55640;95070;41580;133800;44930;32860;67280;21190;50690;42680;53710;153700;56430;43150;30510;51750;34450;38690;37300;54390;61880;34240;90900;61100;107300;77260;76320;55400;101000;121500;52460;129400;170500;53830;49560;73130;77040;95280;48670;39230;54160;44760;92920;50940;45350;57070;59550;42560;96760;59530;40200;47600;71820;86410;43240;127800
NA;221500;121700;42450;29310;41180;49190;106300;43280;93130;52330;58710;51670;43120;66050;46830;95800;33110;125000;35940;48090;30320;43450;93910;29850;38590;30380;36350;39220;30180;59300;82000;34010;81330;36810;66320;68370;110000;99500;64750;59000;53980;120100;51160;44530;29480;45610;41900;137000;73040;53500;68380;32220;56040;67240;40830;40570;40140;39090;158300;43860;44060;39400;61040;91610;42290;101800;46620;129100;43630;137100;65700;73660;93770;36000;84750;92240;164700;138900;67110;51950;41280;44180;41370;59470;47160;133700;88190;32720;37700;67830;52180;65990;42680;54230;54230;46390;121400;100400;81370;115700;62060
NA;28220;43670;44730;52070;44390;62880;52220;40640;34700;97800;88410;46530;63630;93020;92830;169200;22440;33870;43340;23510;43030;30660;46030;45690;36460;89760;58840;36900;24110;44360;131600;31050;65720;65280;32950;48720;81250;56460;103300;63560;73080;145900;54520;73730;37500;94870;40720;42260;69000;216400;39630;28230;47360;26130;72220;33360;41350;34480;38440;44950;39110;59640;46890;28920;80840;81140;84220;67110;118800;104400;82110;74180;34230;71000;48140;31840;49480;47490;42570;88250;43050;46460;63970;88000;40110;35910;38980;27970;61940;61370;56650;46050;43550;48660;34010;119600;127600;119100;43250;87110;48100
NA;81430;150300;46780;58490;51470;43470;47990;47070;45470;85160;58770;170500;97890;44210;61060;49560;68040;53790;50240;94350;38070;51910;46770;100100;41610;41080;47320;32850;60110;55010;39380;40480;43300;44530;34730;184800;15870;41450;109400;97340;33450;107200;63180;100800;149900;46320;123200;48220;67380;34220;41150;127500;156300;38040;134300;48080;81100;46020;36490;45590;48270;40630;40110;199900;70240;68590;59890;45440;108900;23540;58860;117700;36690;124100;36490;48420;110900;43020;114100;41970;55120;36640;65220;77840;39980;38330;52280;34510;28620;37460;43160;48690;51660;41580;84900;48100;43190;97600;51340;57990;61100
NA;37330;54460;42760;38810;67780;50810;33170;42240;46460;84590;242400;91460;233100;99050;39200;63590;132800;37760;96670;64160;39600;57020;18720;35350;69860;38820;42150;98700;47070;54190;45920;41490;117800;33290;83850;47320;97610;59080;60170;125100;88640;61760;142900;30120;29530;52850;99410;40180;44510;47460;72050;70770;42840;92120;29040;41840;48550;34990;43830;69740;59470;39550;145500;92550;33350;47950;46230;75480;112100;54700;69220;37700;35710;58360;109900;150400;101900;47370;18040;38180;225900;46510;42190;55920;38650;36540;53870;37500;41740;65370;38650;73580;42390;58570;36450;51930;107200;37390;87650;179700;79610
NA;75110;177400;40220;38770;47010;46490;289400;58510;51560;134500;37380;83020;104100;88070;97130;30360;58300;82960;51870;46230;61960;37080;45690;40300;53900;45260;143400;45650;45900;34110;52020;41410;110800;43730;22190;51610;71680;56560;95550;81630;46660;104700;194200;117100;43820;146800;33170;17520;49380;43020;39990;31860;30370;59280;51000;46370;44130;24010;81430;43250;24810;48130;99610;89150;87630;69430;92360;39680;57860;56160;66970;86500;64700;70810;99190;43630;83430;91400;118900;50330;44440;43440;40180;102600;37240;31030;42830;33190;41220;35620;30440;36690;73880;46740;38540;35630;77880;114600;102800;114600;65800
NA;56160;42650;80550;99660;51410;33740;38880;53480;83210;74290;48130;119400;61390;37920;45280;85040;36210;83730;35810;35380;41240;51090;109000;44230;36650;39720;29480;84740;35090;28390;42970;45010;58210;110300;72490;47330;60680;80710;61730;94920;74820;89130;69070;34240;37730;32790;88870;70080;56160;36550;37270;39750;82800;37660;43140;19680;35610;80750;19980;83790;54340;47770;42930;121800;45700;20890;46570;107600;122900;89110;54920;64100;52620;31100;84830;163900;118400;100400;44310;70690;43110;50260;87510;61560;43220;35350;51550;60570;44230;32330;35550;39690;40320;44710;53640;49480;58740;110600;123300;65650;35480
NA;57670;38220;16460;40750;35060;156300;78780;87160;109000;68650;115500;96660;105400;37380;67020;98270;50040;44190;195300;29660;28750;39750;34060;114100;34170;51060;42440;155300;74790;50440;36900;45000;86270;64470;96570;69870;51080;93880;43920;74220;79670;25530;42890;64860;78830;15310;107900;38680;47530;28500;105000;60770;56490;42710;51470;36570;39220;45970;49740;39180;40220;50450;39980;49230;39260;41660;52140;86210;55540;124200;31280;54220;58980;55200;116900;51320;89030;109200;54690;52820;85500;49410;44940;43540;40510;43500;44320;32070;41680;76970;42610;36700;89210;47760;62140;44460;78460;51930;34250;40980;71540
NA;36040;39330;43670;139500;31550;44570;91600;35720;49670;77340;78150;114400;65530;93590;87590;46000;70710;40370;47480;108800;22700;56630;53060;95770;40140;42310;28790;26720;42480;42600;74570;51290;43680;115300;44190;120600;254300;51440;85600;26390;43430;47270;78170;34590;116000;38220;93970;92810;40580;31630;41220;36900;48760;43380;37690;52550;37050;43030;45920;73770;48040;60560;103800;35450;27760;150800;171800;75480;31090;95010;76490;102000;50270;25660;140400;100100;103300;47270;23810;38230;45700;46110;39740;41080;116300;34430;160300;42670;45040;56760;35730;49120;54210;46070;31460;39100;87520;40190;82790;86370;99670
NA;155300;50500;43030;75710;43090;42050;41270;72480;59940;84520;93590;71700;74340;67390;96630;63120;60300;30930;206200;30560;55000;39320;38130;40220;81910;62880;45350;164900;47720;47060;42350;109800;53810;88620;112200;153700;60780;66480;204600;36160;51440;41980;89050;50340;61420;40450;55990;83190;84660;47430;48300;124000;40860;50800;48950;36640;43010;25130;50760;65680;29700;44870;41190;33130;34260;114000;183900;46190;156800;91700;37100;29170;109300;124000;136300;109500;84080;123900;49950;39270;44500;40760;37680;44030;21390;35130;43250;53690;41110;84130;34960;69040;49580;39440;60080;38720;69640;35570;56640;60200;117000
NA;80830;34920;40260;47330;36590;199100;126000;55650;38640;87400;74200;42250;49310;79570;112100;101800;33190;37450;98690;47920;65660;44220;32170;37850;92530;34380;51800;46020;18760;64230;59360;27620;98050;176700;73350;79940;152200;165100;63800;97640;90180;84100;53250;70320;51000;40290;57410;36240;52170;63460;38650;38330;64850;42070;38010;47990;45520;21100;73020;48750;35680;73990;37480;41180;77890;109400;52340;43780;77260;39490;54570;29660;57050;63570;124600;86650;97970;51150;48140;36330;18640;52990;53050;38830;40890;44540;120400;44600;48030;94930;39870;38010;52200;45970;37350;35860;57860;32070;71640;82670;92010
NA;63290;38100;37840;41450;59260;41990;35290;67040;50120;93230;90310;43810;98680;105500;52020;104400;107800;54790;40470;30880;44350;36990;40000;52450;27740;32760;44910;19100;50310;51480;41990;42720;39040;49570;86630;75330;83400;218200;57750;44510;39560;86120;32640;29580;151200;45340;41470;66120;53620;33100;106800;40710;33820;40630;43380;41150;36740;67520;43980;42790;48530;90590;49140;103300;34160;58780;149900;96360;36770;58370;69620;44490;67940;92710;56300;99590;81330;60820;151400;41850;88360;43220;37690;44900;67280;57860;54350;40860;35380;53920;88440;35540;44130;41540;44400;199000;200900;82710;150100;88030;41520
NA;87730;78940;92500;55260;47180;42610;67800;56180;54180;125200;83600;30590;40260;44820;36220;63580;35970;39170;55690;39940;54290;34140;73400;46840;61490;78020;33390;20300;51640;128400;38510;45740;84250;40970;29890;44000;104000;52740;92940;143600;42220;46090;41780;41410;97710;64750;75780;51130;161500;36320;36970;45060;60400;45930;53380;32180;35430;39930;35790;41700;26430;57720;80050;63320;74960;125100;68120;40860;40880;33550;83310;100700;76780;56550;81930;128500;73710;100000;94740;55880;29230;41100;46700;35480;37910;32120;41320;59610;21960;38790;41840;51290;63340;38530;62760;41710;100300;50170;37720;61880;74310
NA;31170;41050;76290;255500;37260;52090;82750;127900;92490;121200;60270;70270;92640;125700;38720;151800;50140;35560;51140;37690;24050;41120;46080;65010;34430;37460;73550;61900;90800;150700;41020;47980;36860;44950;91480;71560;32270;109100;105300;50400;51830;67610;77860;57190;33470;37720;71620;32590;53570;44650;55240;38410;42740;41250;55520;43960;63250;38860;49430;41070;20060;89010;31870;48750;46620;69850;33710;94330;201400;104700;30490;19120;46320;35720;88480;43360;37610;34710;207500;34040;84440;34140;43750;31650;19360;54820;38070;40700;38340;36610;55750;161900;50560;79690;103300;47950;68140;60510;54090;73100;56270
NA;42100;47150;42980;51930;39070;45300;87430;68510;101200;84070;42010;110400;152200;37140;54690;43490;44000;40110;49130;50920;52450;38940;24220;72980;49090;40660;45620;49780;95560;36150;46110;25240;85680;152900;49890;146600;88410;95810;43930;40250;57900;53910;48230;49730;31370;62310;46490;61650;48260;45580;35940;53070;50810;41050;48790;42210;42160;36810;51300;307900;39050;41430;31850;37000;69160;124200;130300;89870;81590;79330;29830;46220;35650;46850;44490;42540;41030;98010;78750;40430;33270;131200;47890;51790;84850;25450;129200;199100;39970;53360;34640;45830;40340;83520;122500;55890;62790;121500;83640;117500;123600
NA;58460;34460;37570;43340;58780;38370;102200;50190;47720;39520;89220;42440;46210;35510;138800;34240;50350;35830;69400;33470;53910;291300;75920;42690;33040;37000;48460;100600;127900;42960;55780;39740;91180;64480;50210;169700;133200;68830;160200;56290;68280;31680;116800;74370;18920;51870;137000;50730;38370;44310;36850;102800;36800;40120;81650;90940;42740;48010;36550;38850;36930;39620;52570;62130;51560;43880;44690;60790;48270;206200;36520;35680;61310;39930;56770;67190;27660;41000;37080;80350;33510;73280;44160;38900;51250;56470;50520;138200;56170;34320;22190;38110;103800;156900;81350;45950;102200;60590;57810;42280;127400
NA;33190;41630;50760;62500;103100;50580;31600;63330;67080;122900;53570;55540;56070;94540;109400;81300;40550;100900;41380;45460;41460;199900;52730;35250;41080;41310;37000;118800;116400;46870;34400;55600;41120;50820;89380;110700;38920;117200;31540;61560;104000;203600;116400;45850;66880;33430;42290;50410;38630;37600;44780;41450;40940;34030;37000;29390;45450;43310;65940;39190;31720;49390;49050;44750;77680;29090;31660;45760;56070;18310;55730;50090;38730;92490;46830;129800;61290;88250;40440;32850;82850;56500;35240;31200;47560;39320;55550;39450;87970;43990;34140;43710;44060;43820;39750;52730;19760;34570;70860;47800;73460
NA;92950;26580;34980;66760;33710;45420;139100;102900;42570;128000;194500;60350;85830;33860;179500;48550;51160;88010;68360;46600;115200;47490;42770;39790;68740;49310;42170;43730;39440;21550;52260;92120;145500;71670;37620;45120;44750;94570;67970;58380;53680;65720;53070;91110;58430;44510;37630;45600;30590;41200;36370;42240;145200;41290;39330;118600;46150;55080;90940;47680;44810;87970;37590;126500;123900;92150;118800;109000;67960;134200;117700;105000;120200;36660;32070;53530;56320;81210;42080;46790;44680;42590;42390;37430;86190;37070;56950;141500;183300;37400;45100;64670;35620;39130;41830;124700;71230;58020;72010;60920;140100
NA;40220;34170;56130;36520;33050;56590;50930;40980;28460;151000;166300;114600;145000;46460;107700;48370;55530;31500;137200;44830;36190;84670;31910;56320;54850;115600;94620;43090;54220;44620;41020;52450;47780;31230;98900;76780;69640;41410;125200;33690;37430;62900;50110;48000;67920;86500;135600;39050;53510;46860;57530;37780;45100;43800;41470;34860;37610;37820;217500;56560;103300;114800;39860;38910;55430;134000;159000;68810;80220;44790;34040;77040;37540;60980;68990;35840;77690;64030;77730;50060;106600;38880;58750;40640;53170;32240;115400;48040;83020;45950;49550;52100;46890;47050;54500;44230;87860;50590;108300;38060;110100
NA;35890;35970;41140;50940;63460;37850;72440;188100;41370;45180;67310;242000;135000;47760;94410;78430;35950;22880;53690;73290;33180;38910;41600;37330;35980;46260;95340;80880;45030;46570;41610;53030;56320;68100;70950;94190;86270;75220;60010;58780;36170;77360;79610;61560;74200;69030;91030;41060;37890;99340;58870;30710;38930;38270;43750;39020;47280;53760;32160;59950;19400;89780;42920;41120;102200;76770;48080;56220;47320;68610;95440;46020;38800;95000;159900;80940;41740;36260;34110;42960;34900;85120;35340;42780;25940;49480;52520;40030;40140;67280;38100;46570;39430;37230;73340;55080;61640;32450;109200;49840;86290
NA;38170;46140;38080;66930;37570;53200;71750;61240;119700;116200;66580;61480;112500;69130;59630;158800;56660;60010;60930;37800;33660;85260;89300;34760;100700;33500;47040;42380;26090;59680;60530;154900;48530;48100;89730;45000;69780;66870;45460;28820;99750;40760;74510;49090;100800;80860;56740;50220;46250;90100;31470;31160;100800;43750;46500;35310;65270;43950;38910;94160;28100;38730;39320;117500;38890;42220;106600;68320;92080;210200;54260;103700;42570;54820;29840;56220;61620;113400;63400;52210;59170;49210;54640;71310;64950;40810;103100;28650;42870;181700;42800;58980;41710;34560;71620;55680;40910;80160;108200;155900;24720
NA;35300;55780;27780;54580;61690;31760;132400;165900;290700;55060;17480;66530;79940;69000;119400;40490;30720;34680;303700;69090;34420;55220;39700;55840;35700;41190;46350;84540;39470;47700;88760;49660;58770;41100;45640;142600;43390;69130;43300;53410;111900;50130;112300;65800;45630;106700;49730;40030;33190;224000;32570;71720;64270;45050;50640;45690;118300;33020;43280;41460;36220;57710;46330;33300;43700;72560;28630;88530;68530;108800;37770;56620;56080;74470;55710;95220;32230;72800;68030;25490;49680;24100;44860;35070;39100;57880;61610;41600;48670;45940;29840;29930;97760;41010;53800;70320;64380;81830;83360;78240;68230
NA;46920;79380;41980;49310;39470;35920;76920;59000;45030;41410;77380;107300;77080;48680;71060;70140;45890;115200;46300;32460;42740;38890;17240;110800;32140;43880;158300;65640;142600;102900;53740;53330;202900;76540;59490;39690;175600;58150;95920;37510;62540;50520;23710;33160;137700;44180;38570;44240;39930;45690;48200;71590;43380;82320;63360;39170;40890;61770;43810;51350;41670;26370;65810;126800;25920;38020;141300;68150;61010;29160;92060;45060;187000;79990;91410;114400;61860;41290;48090;37410;26770;67040;36880;76160;74230;78490;38350;80130;49340;51830;38640;58580;56620;57930;38140;35970;73010;72200;86430;205500;35200
NA;39470;41060;102800;54580;96690;206300;62930;91350;46620;73710;61090;43590;89010;84200;42930;45150;69340;44700;90740;41820;47760;50780;27300;106000;24960;32650;69940;60860;38610;36150;137900;43910;59460;46300;77370;46490;52680;84900;80230;79800;63050;75980;63300;101400;58830;108600;45080;76570;44450;42190;40940;49260;37520;35290;61560;46990;50340;42070;97080;33270;42290;60810;42210;98970;82010;69640;66040;15280;79010;50230;99150;120000;111500;62640;52310;68540;83050;53280;178200;42580;48420;39350;40530;42780;39800;39820;65510;37500;58040;69030;27640;38370;39410;67590;85100;43680;60000;40260;52220;38310;121500
NA;44740;37070;47740;41430;47700;44290;56720;60540;48830;97350;78370;33140;163100;103000;80820;58550;54140;38620;102900;52250;45130;51390;52470;54590;79370;29600;35610;50810;44520;95360;45850;35830;139500;70080;131600;54240;56810;95090;92120;31170;51730;82010;41520;44090;190400;96630;103000;89190;48540;29940;49440;49830;31330;29870;52840;142000;46920;37350;35970;28190;37610;103100;27380;74960;33240;35050;30490;74150;37060;26530;70920;74560;121800;55490;75320;82820;54960;223000;48330;42200;43450;220300;46430;32580;38940;28630;34490;51040;52030;53540;37560;193000;61830;85210;133200;41650;64320;111900;49430;45550;29000
NA;41030;34770;35200;59420;30700;30510;22180;46790;64120;50980;103600;70880;60230;28790;66220;130300;42610;23090;74150;42700;38630;37050;93990;32740;105700;29110;43610;26740;78190;36020;280900;43810;60160;86710;127300;84410;92700;45370;84420;78240;70210;71150;75010;85480;54750;39750;135700;38650;75740;55470;33860;33270;38490;39870;44520;39120;49250;55100;34460;44590;30810;49900;85860;34320;27460;105000;70640;73320;60790;64510;49380;73130;54210;79980;54240;27280;92960;37310;53410;26810;47450;48740;100700;42060;51970;77840;34880;44510;30570;136100;55320;171500;30210;100500;76050;76710;58530;42410;61960;21210;149100
NA;32840;38340;73130;54010;38440;42840;43760;35710;76280;51140;117000;38730;33440;147000;68010;84620;50000;26870;109200;46120;38300;38500;41070;19110;45040;52340;52030;82020;43880;51070;119700;39940;96580;69760;43280;66520;38160;47220;40290;78830;109500;82440;54320;81530;44220;35710;41930;43520;48500;43320;23980;81910;32320;38630;90260;65160;36550;43190;39450;25430;44570;37130;82360;108100;36130;54750;56430;64050;42040;137100;105800;46530;93100;75250;88800;73440;55270;94940;35390;41190;91690;90610;38110;30010;46650;41930;53260;71840;43790;42930;40890;44070;40850;48630;75180;31850;38290;82100;44500;215700;15830
NA;49420;44060;96520;203900;41910;34810;32420;46680;77790;115800;104300;42400;62410;87660;45940;59370;39080;46550;26480;58180;36740;49640;36170;32450;47420;41000;58090;37180;68820;52740;47140;95520;191400;85820;126200;76200;239200;73590;45880;26180;41400;50990;38690;41000;51200;48510;44950;95380;29380;40690;40600;46410;50340;37990;39230;76520;120300;41560;46870;45150;45860;41670;38660;61890;97070;32940;67130;24750;54960;34800;138100;59290;44230;78900;34910;55070;51070;117800;56150;89430;35010;53940;40250;30070;42120;62060;44080;44060;37380;86040;41120;41280;56090;74390;50110;34190;39160;67930;75620;87840;48440
NA;67520;38290;48640;39530;27950;43990;69740;46550;92400;78520;78230;108800;96780;113400;66950;114700;44400;54780;37780;58600;87420;44960;61790;58090;31740;22170;36100;40880;20050;34330;112200;56350;114300;60680;132400;172000;56490;61000;60410;65190;31520;100800;40920;218900;38580;107200;54670;57040;53440;40720;34360;207900;32640;41840;40870;36600;42360;36170;35240;40440;41600;28600;175900;88380;59990;44730;71190;117800;71230;22450;45990;66150;102200;100200;51400;60120;48040;25410;42850;57740;30890;107500;33580;24010;38120;42960;61990;43680;55970;180500;54500;56490;35110;47980;39910;50780;49700;74420;46370;90920;56910
NA;42030;42930;58850;160700;85860;39490;34500;65390;104000;73020;123000;81680;55100;42930;89930;36150;74250;36630;47750;98290;48890;50090;103700;71020;25270;38180;33630;110900;47800;44640;50380;94420;66180;153600;40400;61940;198900;92910;157200;89160;78650;31410;30210;45920;62800;220100;64820;31940;46290;38150;49890;73610;44060;37470;43530;40540;42730;56440;86160;39320;47860;248000;38710;43910;276300;52430;110200;57380;102100;43410;96110;39480;123900;90700;93490;50100;71250;18880;64050;50860;187600;61540;55510;271000;37920;41620;43980;46400;59940;43460;44470;45400;44870;71580;38160;147800;82660;154900;38610;47210;31270
NA;61960;43130;53020;54500;32020;62470;30140;62400;41630;77780;74940;125400;94620;91440;85280;53680;106400;41100;118300;96190;28990;53530;38710;79470;24240;116800;52660;34310;45670;51780;39980;38900;16570;33120;40320;98880;77650;111500;68910;84290;43470;58870;163200;29930;160900;25440;44600;69910;58350;37550;43080;36490;39540;51050;37130;42290;40070;37800;59820;42830;47810;33640;44160;40700;54170;45410;89310;71360;58630;75780;70860;70030;79990;52810;50960;40760;64910;81960;53730;28560;34300;90730;41700;57440;57050;33610;86030;40210;54260;40460;53160;57950;59610;46980;24800;112200;35110;99450;52820;120100;67910
NA;39670;32850;23520;35540;201100;47780;44010;191000;63890;40020;58980;82500;98190;49410;53860;56570;123500;73730;46260;67150;55140;71490;21340;44470;50190;49440;43420;74050;51050;34160;38500;33470;66280;34480;28150;33700;93040;38840;111100;67450;71040;26700;64410;60780;52850;34170;67820;45530;35290;45200;43270;63720;39140;76740;48060;39980;34490;33230;99450;74760;37810;64630;51140;149600;32890;80930;140500;68210;119900;96950;42040;58070;58360;63420;54130;125200;27880;63800;40290;41880;35940;64720;70790;66050;61070;35200;40470;37160;35680;84570;41230;46610;42610;40980;42750;99880;98070;53760;81760;48180;97070
